2048	1000	1085.71	-0.0888248	8.976111E-02	0
   398	      2539
   399	      2629
   400	      2558
   401	      2554
   402	      2589
   403	      2490
   404	      2527
   405	      2531
   406	      2535
   407	      2456
   408	      2555
   409	      2508
   410	      2475
   411	      2562
   412	      2649
   413	      2474
   414	      2491
   415	      2530
   416	      2454
   417	      2494
   418	      2474
   419	      2515
   420	      2526
   421	      2505
   422	      2555
   423	      2476
   424	      2433
   425	      2433
   426	      2406
   427	      2453
   428	      2434
   429	      2445
   430	      2464
   431	      2548
   432	      2328
   433	      2395
   434	      2381
   435	      2493
   436	      2409
   437	      2451
   438	      2301
   439	      2327
   440	      2416
   441	      2362
   442	      2358
   443	      2355
   444	      2376
   445	      2387
   446	      2311
   447	      2371
   448	      2232
   449	      2367
   450	      2297
   451	      2268
   452	      2268
   453	      2354
   454	      2236
   455	      2342
   456	      2266
   457	      2273
   458	      2267
   459	      2278
   460	      2198
   461	      2230
   462	      2210
   463	      2245
   464	      2151
   465	      2161
   466	      2198
   467	      2264
   468	      2120
   469	      2224
   470	      2215
   471	      2158
   472	      2186
   473	      2045
   474	      2208
   475	      2141
   476	      2104
   477	      2119
   478	      2179
   479	      2124
   480	      2095
   481	      2209
   482	      2064
   483	      2177
   484	      2080
   485	      2076
   486	      2073
   487	      2056
   488	      2111
   489	      2023
   490	      1982
   491	      1937
   492	      1962
   493	      1920
   494	      1909
   495	      1980
   496	      1964
   497	      1950
   498	      1966
   499	      1872
   500	      1888
   501	      1869
   502	      1976
   503	      1881
   504	      1871
   505	      1884
   506	      1792
   507	      1832
   508	      1842
   509	      1790
   510	      1801
   511	      1797
   512	      1735
   513	      1777
   514	      1755
   515	      1799
   516	      1718
   517	      1714
   518	      1692
   519	      1608
   520	      1689
   521	      1639
   522	      1645
   523	      1627
   524	      1631
   525	      1549
   526	      1575
   527	      1594
   528	      1588
   529	      1581
   530	      1558
   531	      1538
   532	      1549
   533	      1455
   534	      1493
   535	      1389
   536	      1462
   537	      1393
   538	      1423
   539	      1391
   540	      1356
   541	      1353
   542	      1422
   543	      1336
   544	      1279
   545	      1251
   546	      1317
   547	      1306
   548	      1271
   549	      1248
   550	      1228
   551	      1275
   552	      1188
   553	      1150
   554	      1238
   555	      1177
   556	      1191
   557	      1203
   558	      1100
   559	      1109
   560	      1112
   561	      1078
   562	      1069
   563	      1034
   564	      1034
   565	      1064
   566	      1039
   567	      1030
   568	       992
   569	       946
   570	       939
   571	       947
   572	       947
   573	       946
   574	       898
   575	       944
   576	       870
   577	       837
   578	       883
   579	       885
   580	       846
   581	       840
   582	       815
   583	       784
   584	       772
   585	       791
   586	       743
   587	       759
   588	       786
   589	       728
   590	       739
   591	       752
   592	       730
   593	       731
   594	       708
   595	       699
   596	       713
   597	       745
   598	       636
   599	       657
   600	       653
   601	       647
   602	       660
   603	       641
   604	       629
   605	       662
   606	       649
   607	       619
   608	       616
   609	       629
   610	       631
   611	       615
   612	       628
   613	       640
   614	       573
   615	       542
   616	       551
   617	       546
   618	       587
   619	       582
   620	       570
   621	       538
   622	       558
   623	       516
   624	       559
   625	       540
   626	       543
   627	       525
   628	       548
   629	       580
   630	       524
   631	       537
   632	       506
   633	       475
   634	       503
   635	       480
   636	       549
   637	       530
   638	       518
   639	       511
   640	       517
   641	       574
   642	       632
   643	       771
   644	      1037
   645	      1313
   646	      1430
   647	      1332
   648	      1116
   649	       837
   650	       652
   651	       572
   652	       486
   653	       494
   654	       458
   655	       484
   656	       555
   657	       698
   658	      1033
   659	      1449
   660	      1838
   661	      2123
   662	      1921
   663	      1565
   664	      1073
   665	       744
   666	       509
   667	       419
   668	       405
   669	       424
   670	       407
   671	       425
   672	       395
   673	       400
   674	       388
   675	       366
   676	       399
   677	       382
   678	       401
   679	       424
   680	       380
   681	       398
   682	       390
   683	       376
   684	       393
   685	       373
   686	       389
   687	       378
   688	       361
   689	       395
   690	       394
   691	       359
   692	       357
   693	       385
   694	       350
   695	       377
   696	       379
   697	       359
   698	       384
   699	       382
   700	       438
   701	       385
   702	       376
   703	       395
   704	       393
   705	       394
   706	       349
   707	       391
   708	       359
   709	       427
   710	       424
   711	       414
   712	       406
   713	       413
   714	       409
   715	       452
   716	       411
   717	       435
   718	       427
   719	       420
   720	       428
   721	       467
   722	       424
   723	       444
   724	       459
   725	       462
   726	       516
   727	       453
   728	       493
   729	       529
   730	       520
   731	       554
   732	       578
   733	       559
   734	       518
   735	       571
   736	       599
   737	       608
   738	       587
   739	       631
   740	       656
   741	       670
   742	       694
   743	       729
   744	       790
   745	       942
   746	      1062
   747	      1113
   748	      1217
   749	      1229
   750	      1211
   751	      1081
   752	       887
   753	       822
   754	       708
   755	       709
   756	       658
   757	       684
   758	       692
   759	       699
   760	       690
   761	       672
   762	       720
   763	       672
   764	       684
   765	       746
   766	       828
   767	       867
   768	       894
   769	       928
   770	       858
   771	       812
   772	       793
   773	       721
   774	       672
   775	       637
   776	       651
   777	       633
   778	       645
   779	       674
   780	       602
   781	       597
   782	       633
   783	       613
   784	       565
   785	       617
   786	       609
   787	       637
   788	       587
   789	       581
   790	       566
   791	       558
   792	       574
   793	       598
   794	       566
   795	       577
   796	       611
   797	       586
   798	       555
   799	       617
   800	       608
   801	       583
   802	       579
   803	       572
   804	       552
   805	       543
   806	       565
   807	       569
   808	       507
   809	       600
   810	       621
   811	       593
   812	       587
   813	       611
   814	       548
   815	       598
   816	       576
   817	       557
   818	       581
   819	       542
   820	       585
   821	       554
   822	       603
   823	       560
   824	       588
   825	       582
   826	       542
   827	       560
   828	       548
   829	       549
   830	       544
   831	       547
   832	       588
   833	       550
   834	       580
   835	       578
   836	       629
   837	       624
   838	       624
   839	       576
   840	       597
   841	       599
   842	       617
   843	       580
   844	       579
   845	       565
   846	       602
   847	       562
   848	       568
   849	       606
   850	       573
   851	       563
   852	       567
   853	       595
   854	       601
   855	       557
   856	       648
   857	       619
   858	       649
   859	       629
   860	       592
   861	       597
   862	       624
   863	       620
   864	       609
   865	       692
   866	       676
   867	       711
   868	       765
   869	       791
   870	       860
   871	       862
   872	       826
   873	       747
   874	       720
   875	       655
   876	       637
   877	       657
   878	       646
   879	       643
   880	       667
   881	       640
   882	       637
   883	       628
   884	       650
   885	       623
   886	       637
   887	       665
   888	       672
   889	       699
   890	       706
   891	       684
   892	       674
   893	       712
   894	       669
   895	       657
   896	       708
   897	       722
   898	       694
   899	       747
   900	       747
   901	       674
   902	       705
   903	       684
   904	       669
   905	       706
   906	       692
   907	       733
   908	       753
   909	       767
   910	       817
   911	       757
   912	       779
   913	       768
   914	       812
   915	       802
   916	       806
   917	       830
   918	       823
   919	       875
   920	       841
   921	       879
   922	       874
   923	       811
   924	       879
   925	       842
   926	       838
   927	       887
   928	       872
   929	       834
   930	       897
   931	       886
   932	       885
   933	       864
   934	       902
   935	       850
   936	       917
   937	       879
   938	       880
   939	       910
   940	       880
   941	       948
   942	       888
   943	       953
   944	       887
   945	       942
   946	       893
   947	       927
   948	       890
   949	       947
   950	       919
   951	       953
   952	       937
   953	       997
   954	       957
   955	       999
   956	      1011
   957	      1005
   958	       968
   959	      1004
   960	       969
   961	      1017
   962	      1001
   963	      1085
   964	       966
   965	       956
   966	      1022
   967	      1035
   968	       964
   969	      1014
   970	      1093
   971	      1135
   972	      1146
   973	      1281
   974	      1723
   975	      3124
   976	      6238
   977	     12893
   978	     22762
   979	     34434
   980	     43562
   981	     45743
   982	     39651
   983	     28896
   984	     16967
   985	      8768
   986	      4042
   987	      1916
   988	      1252
   989	      1021
   990	      1030
   991	      1062
   992	      1084
   993	      1048
   994	      1034
   995	      1090
   996	      1109
   997	      1166
   998	      1113
   999	      1181
  1000	      1226
  1001	      1240
  1002	      1179
  1003	      1235
  1004	      1236
  1005	      1276
  1006	      1363
  1007	      1309
  1008	      1373
  1009	      1387
  1010	      1365
  1011	      1405
  1012	      1453
  1013	      1418
  1014	      1556
  1015	      1436
  1016	      1548
  1017	      1591
  1018	      1544
  1019	      1605
  1020	      1589
  1021	      1605
  1022	      1627
  1023	      1762
  1024	      1680
  1025	      1799
  1026	      1856
  1027	      1802
  1028	      1870
  1029	      1846
  1030	      1927
  1031	      1921
  1032	      1926
  1033	      2001
  1034	      1981
  1035	      1946
  1036	      2078
  1037	      2032
  1038	      2136
  1039	      2198
  1040	      2173
  1041	      2269
  1042	      2253
  1043	      2324
  1044	      2295
  1045	      2371
  1046	      2371
  1047	      2490
  1048	      2481
  1049	      2521
  1050	      2569
  1051	      2697
  1052	      2658
  1053	      2666
  1054	      2689
  1055	      2838
  1056	      2904
  1057	      2887
  1058	      2887
  1059	      2908
  1060	      3036
  1061	      3163
  1062	      3065
  1063	      3136
  1064	      3234
  1065	      3191
  1066	      3272
  1067	      3257
  1068	      3368
  1069	      3487
  1070	      3484
  1071	      3491
  1072	      3580
  1073	      3609
  1074	      3675
  1075	      3732
  1076	      3916
  1077	      3916
  1078	      3877
  1079	      3996
  1080	      4138
  1081	      4126
  1082	      4163
  1083	      4269
  1084	      4402
  1085	      4395
  1086	      4514
  1087	      4568
  1088	      4602
  1089	      4741
  1090	      4773
  1091	      4933
  1092	      4837
  1093	      5014
  1094	      5079
  1095	      5269
  1096	      5268
  1097	      5440
  1098	      5466
  1099	      5546
  1100	      5538
  1101	      5726
  1102	      5711
  1103	      5919
  1104	      5756
  1105	      6034
  1106	      6042
  1107	      6193
  1108	      6123
  1109	      6366
  1110	      6487
  1111	      6644
  1112	      6733
  1113	      6922
  1114	      6863
  1115	      7099
  1116	      7034
  1117	      7028
  1118	      7314
  1119	      7464
  1120	      7379
  1121	      7626
  1122	      7674
  1123	      7782
  1124	      7855
  1125	      8109
  1126	      7993
  1127	      8297
  1128	      8394
  1129	      8439
  1130	      8781
  1131	      8683
  1132	      8674
  1133	      8857
  1134	      9175
  1135	      9287
  1136	      9548
  1137	      9431
  1138	      9562
  1139	      9832
  1140	      9910
  1141	      9942
  1142	     10304
  1143	     10243
  1144	     10517
  1145	     10382
  1146	     10689
  1147	     11012
  1148	     11164
  1149	     11048
  1150	     11109
  1151	     11599
  1152	     11480
  1153	     11676
  1154	     11930
  1155	     11928
  1156	     12166
  1157	     12149
  1158	     12497
  1159	     12726
  1160	     12862
  1161	     13186
  1162	     13264
  1163	     13227
  1164	     13469
  1165	     13858
  1166	     13505
  1167	     14162
  1168	     14205
  1169	     14260
  1170	     14395
  1171	     14765
  1172	     15066
  1173	     14957
  1174	     14989
  1175	     15278
  1176	     15496
  1177	     15575
  1178	     16033
  1179	     15865
  1180	     16316
  1181	     16379
  1182	     16786
  1183	     16966
  1184	     16945
  1185	     17179
  1186	     17338
  1187	     17618
  1188	     17780
  1189	     18121
  1190	     18254
  1191	     18429
  1192	     18437
  1193	     18860
  1194	     19103
  1195	     19248
  1196	     19355
  1197	     19671
  1198	     19643
  1199	     19892
  1200	     20267
  1201	     20677
  1202	     20837
  1203	     21267
  1204	     21286
  1205	     21405
  1206	     21640
  1207	     21960
  1208	     22128
  1209	     22676
  1210	     22451
  1211	     22813
  1212	     23118
  1213	     23288
  1214	     23930
  1215	     23886
  1216	     23854
  1217	     24059
  1218	     24158
  1219	     24963
  1220	     25156
  1221	     25342
  1222	     25691
  1223	     25636
  1224	     25952
  1225	     26363
  1226	     26571
  1227	     26827
  1228	     26975
  1229	     27073
  1230	     27628
  1231	     27837
  1232	     28081
  1233	     28266
  1234	     28280
  1235	     28686
  1236	     29251
  1237	     29252
  1238	     29888
  1239	     29746
  1240	     30186
  1241	     30056
  1242	     30601
  1243	     31015
  1244	     31013
  1245	     31416
  1246	     31664
  1247	     32015
  1248	     32330
  1249	     32687
  1250	     32471
  1251	     33233
  1252	     33420
  1253	     34198
  1254	     33828
  1255	     34071
  1256	     34649
  1257	     34639
  1258	     35161
  1259	     35291
  1260	     35529
  1261	     36220
  1262	     36358
  1263	     36120
  1264	     37057
  1265	     37012
  1266	     37163
  1267	     37686
  1268	     37729
  1269	     38240
  1270	     38553
  1271	     38681
  1272	     39093
  1273	     39234
  1274	     39532
  1275	     40097
  1276	     39945
  1277	     40171
  1278	     40756
  1279	     40854
  1280	     40847
  1281	     41177
  1282	     40786
  1283	     40973
  1284	     40234
  1285	     38863
  1286	     36758
  1287	     33882
  1288	     29871
  1289	     26112
  1290	     22086
  1291	     19483
  1292	     17397
  1293	     15924
  1294	     15313
  1295	     15336
  1296	     15009
  1297	     15145
  1298	     15464
  1299	     15397
  1300	     15720
  1301	     15783
  1302	     15998
  1303	     16099
  1304	     16172
  1305	     16350
  1306	     16537
  1307	     16603
  1308	     16890
  1309	     16862
  1310	     17068
  1311	     17135
  1312	     17543
  1313	     17578
  1314	     17584
  1315	     17768
  1316	     17848
  1317	     18137
  1318	     18308
  1319	     18530
  1320	     18634
  1321	     18723
  1322	     18926
  1323	     19149
  1324	     19268
  1325	     19436
  1326	     19673
  1327	     19423
  1328	     19763
  1329	     20062
  1330	     20333
  1331	     20243
  1332	     20319
  1333	     20443
  1334	     20698
  1335	     20926
  1336	     21155
  1337	     21478
  1338	     21129
  1339	     21410
  1340	     21680
  1341	     21699
  1342	     21880
  1343	     21926
  1344	     22560
  1345	     22300
  1346	     22753
  1347	     22896
  1348	     23110
  1349	     22962
  1350	     23219
  1351	     22900
  1352	     23209
  1353	     22949
  1354	     22886
  1355	     22515
  1356	     21497
  1357	     20473
  1358	     19207
  1359	     17902
  1360	     17084
  1361	     16479
  1362	     15992
  1363	     15723
  1364	     15894
  1365	     15886
  1366	     16087
  1367	     16014
  1368	     16165
  1369	     16292
  1370	     16385
  1371	     16568
  1372	     16870
  1373	     16865
  1374	     16963
  1375	     17056
  1376	     17387
  1377	     17192
  1378	     17527
  1379	     17617
  1380	     17844
  1381	     17915
  1382	     18014
  1383	     18210
  1384	     18118
  1385	     18222
  1386	     18223
  1387	     18348
  1388	     18477
  1389	     18637
  1390	     19108
  1391	     19002
  1392	     18818
  1393	     19255
  1394	     19219
  1395	     19459
  1396	     19562
  1397	     19605
  1398	     19756
  1399	     19785
  1400	     19809
  1401	     20192
  1402	     20120
  1403	     20082
  1404	     20332
  1405	     20289
  1406	     20490
  1407	     20831
  1408	     20796
  1409	     20970
  1410	     20811
  1411	     21192
  1412	     21392
  1413	     21381
  1414	     21354
  1415	     21395
  1416	     21655
  1417	     21801
  1418	     21782
  1419	     21944
  1420	     22345
  1421	     22141
  1422	     22379
  1423	     22433
  1424	     22466
  1425	     22844
  1426	     22833
  1427	     22918
  1428	     23015
  1429	     22722
  1430	     23240
  1431	     23318
  1432	     23681
  1433	     23630
  1434	     23678
  1435	     23821
  1436	     24074
  1437	     24221
  1438	     23739
  1439	     24222
  1440	     24262
  1441	     24396
  1442	     24693
  1443	     24670
  1444	     24512
  1445	     24676
  1446	     24871
  1447	     24973
  1448	     25039
  1449	     25028
  1450	     25227
  1451	     25426
  1452	     25545
  1453	     25651
  1454	     25768
  1455	     25750
  1456	     25848
  1457	     25893
  1458	     25869
  1459	     26052
  1460	     26145
  1461	     26323
  1462	     26584
  1463	     26636
  1464	     26523
  1465	     26508
  1466	     26723
  1467	     26516
  1468	     26714
  1469	     26725
  1470	     27072
  1471	     26767
  1472	     26854
  1473	     27263
  1474	     27465
  1475	     27169
  1476	     27668
  1477	     27547
  1478	     27605
  1479	     27650
  1480	     27489
  1481	     27769
  1482	     27830
  1483	     28003
  1484	     28039
  1485	     28215
  1486	     28179
  1487	     27977
  1488	     28216
  1489	     28076
  1490	     28506
  1491	     28275
  1492	     28590
  1493	     28442
  1494	     28389
  1495	     28643
  1496	     28763
  1497	     28574
  1498	     28329
  1499	     28824
  1500	     28730
  1501	     28615
  1502	     28948
  1503	     29110
  1504	     29411
  1505	     29014
  1506	     29131
  1507	     28932
  1508	     28987
  1509	     29257
  1510	     29279
  1511	     29164
  1512	     29079
  1513	     29110
  1514	     29391
  1515	     29084
  1516	     28944
  1517	     29549
  1518	     29074
  1519	     29347
  1520	     29189
  1521	     29473
  1522	     28840
  1523	     29265
  1524	     29483
  1525	     29396
  1526	     29043
  1527	     29323
  1528	     29546
  1529	     29395
  1530	     29109
  1531	     28998
  1532	     29351
  1533	     29520
  1534	     29203
  1535	     29038
  1536	     28693
  1537	     29124
  1538	     29162
  1539	     29098
  1540	     28947
  1541	     28704
  1542	     28721
  1543	     28689
  1544	     29062
  1545	     28959
  1546	     28818
  1547	     28685
  1548	     28532
  1549	     28663
  1550	     28567
  1551	     28475
  1552	     28290
  1553	     28433
  1554	     28444
  1555	     28211
  1556	     28305
  1557	     28007
  1558	     27833
  1559	     27936
  1560	     27935
  1561	     27592
  1562	     27579
  1563	     27554
  1564	     27552
  1565	     27237
  1566	     27288
  1567	     27749
  1568	     27114
  1569	     26925
  1570	     26364
  1571	     26510
  1572	     26730
  1573	     26594
  1574	     26444
  1575	     25871
  1576	     26264
  1577	     25376
  1578	     25862
  1579	     25687
  1580	     25671
  1581	     25531
  1582	     25244
  1583	     24935
  1584	     25001
  1585	     24618
  1586	     24817
  1587	     24429
  1588	     24615
  1589	     24124
  1590	     24010
  1591	     23697
  1592	     23482
  1593	     23663
  1594	     23227
  1595	     23080
  1596	     22483
  1597	     22641
  1598	     22553
  1599	     22305
  1600	     22056
  1601	     21987
  1602	     21600
  1603	     21545
  1604	     21261
  1605	     20674
  1606	     20590
  1607	     20372
  1608	     19984
  1609	     20195
  1610	     20016
  1611	     19590
  1612	     19230
  1613	     18873
  1614	     18760
  1615	     18641
  1616	     18371
  1617	     17920
  1618	     17873
  1619	     17299
  1620	     17026
  1621	     16820
  1622	     16432
  1623	     15987
  1624	     16006
  1625	     15598
  1626	     15262
  1627	     14842
  1628	     14906
  1629	     14134
  1630	     14086
  1631	     13639
  1632	     13220
  1633	     12842
  1634	     12619
  1635	     12040
  1636	     11872
  1637	     11511
  1638	     11099
  1639	     10918
  1640	     10265
  1641	      9933
  1642	      9545
  1643	      9188
  1644	      8723
  1645	      8568
  1646	      7754
  1647	      7547
  1648	      6943
  1649	      6481
  1650	      6013
  1651	      5534
  1652	      5144
  1653	      4625
  1654	      4189
  1655	      3783
  1656	      3324
  1657	      2980
  1658	      2529
  1659	      2216
  1660	      1853
  1661	      1654
  1662	      1334
  1663	      1090
  1664	       816
  1665	       625
  1666	       467
  1667	       341
  1668	       236
  1669	       138
  1670	       126
  1671	        88
  1672	        70
  1673	        57
  1674	        63
  1675	        58
  1676	        50
  1677	        45
  1678	        59
  1679	        49
  1680	        54
  1681	        55
  1682	        46
  1683	        62
  1684	        62
  1685	        34
  1686	        45
  1687	        56
  1688	        47
  1689	        45
  1690	        54
  1691	        47
  1692	        46
  1693	        37
  1694	        44
  1695	        59
  1696	        40
  1697	        52
  1698	        38
  1699	        49
  1700	        35
  1701	        59
  1702	        41
  1703	        53
  1704	        44
  1705	        46
  1706	        51
  1707	        60
  1708	        46
  1709	        39
  1710	        36
  1711	        45
  1712	        47
  1713	        39
  1714	        41
  1715	        41
  1716	        52
  1717	        44
  1718	        53
  1719	        48
  1720	        36
  1721	        57
  1722	        49
  1723	        57
  1724	        49
  1725	        33
  1726	        50
  1727	        52
  1728	        43
  1729	        39
  1730	        38
  1731	        43
  1732	        50
  1733	        42
  1734	        50
  1735	        43
  1736	        40
  1737	        42
  1738	        39
  1739	        48
  1740	        34
  1741	        52
  1742	        36
  1743	        46
  1744	        44
  1745	        45
  1746	        45
  1747	        33
  1748	        38
  1749	        43
  1750	        49
  1751	        42
  1752	        53
  1753	        37
  1754	        55
  1755	        43
  1756	        61
  1757	        43
  1758	        49
  1759	        32
  1760	        38
  1761	        38
  1762	        42
  1763	        41
  1764	        40
  1765	        41
  1766	        33
  1767	        40
  1768	        47
  1769	        57
  1770	        42
  1771	        28
  1772	        40
  1773	        42
  1774	        37
  1775	        46
  1776	        45
  1777	        37
  1778	        36
  1779	        49
  1780	        42
  1781	        38
  1782	        53
  1783	        28
  1784	        44
  1785	        38
  1786	        42
  1787	        48
  1788	        37
  1789	        37
  1790	        32
  1791	        41
  1792	        40
  1793	        36
  1794	        35
  1795	        35
  1796	        47
  1797	        33
  1798	        45
  1799	        30
  1800	        38
  1801	        38
  1802	        27
  1803	        41
  1804	        36
  1805	        45
  1806	        35
  1807	        45
  1808	        46
  1809	        33
  1810	        38
  1811	        43
  1812	        34
  1813	        22
  1814	        41
  1815	        31
  1816	        42
  1817	        47
  1818	        31
  1819	        33
  1820	        33
  1821	        48
  1822	        39
  1823	        35
  1824	        43
  1825	        32
  1826	        33
  1827	        50
  1828	        36
  1829	        30
  1830	        27
  1831	        26
  1832	        38
  1833	        37
  1834	        32
  1835	        44
  1836	        31
  1837	        29
  1838	        32
  1839	        30
  1840	        21
  1841	        38
  1842	        38
  1843	        38
  1844	        32
  1845	        38
  1846	        42
  1847	        36
  1848	        30
  1849	        39
  1850	        33
  1851	        29
  1852	        33
  1853	        34
  1854	        35
  1855	        27
  1856	        28
  1857	        47
  1858	        44
  1859	        37
  1860	        36
  1861	        28
  1862	        36
  1863	        28
  1864	        37
  1865	        28
  1866	        34
  1867	        30
  1868	        31
  1869	        41
  1870	        31
  1871	        36
  1872	        35
  1873	        30
  1874	        29
  1875	        21
  1876	        32
  1877	        33
  1878	        33
  1879	        24
  1880	        37
  1881	        32
  1882	        24
  1883	        30
  1884	        28
  1885	        28
  1886	        30
  1887	        29
  1888	        24
  1889	        27
  1890	        20
  1891	        27
  1892	        32
  1893	        22
  1894	        17
  1895	        25
  1896	        20
  1897	        32
  1898	        40
  1899	        27
  1900	        36
  1901	        26
  1902	        29
  1903	        22
  1904	        17
  1905	        15
  1906	        20
  1907	        13
  1908	        30
  1909	        23
  1910	        30
  1911	        25
  1912	        18
  1913	        28
  1914	        26
  1915	        15
  1916	        21
  1917	        24
  1918	        19
  1919	        29
  1920	        16
  1921	        22
  1922	        19
  1923	        25
  1924	        21
  1925	        21
  1926	        27
  1927	        16
  1928	        19
  1929	        24
  1930	        14
  1931	        19
  1932	        21
  1933	        26
  1934	        23
  1935	        24
  1936	        12
  1937	        23
  1938	        17
  1939	        20
  1940	        12
  1941	        16
  1942	        20
  1943	        27
  1944	        15
  1945	        25
  1946	        28
  1947	        23
  1948	        21
  1949	        22
  1950	        25
  1951	        17
